0.429;;0.4299624034;0.3976774201;0.306972508;0.1823817399;0.0718791159;;;;;;;;;;
0.4290115372;;0.4302804342;0.3983469554;0.3082062249;0.1845584961;0.0735463368;;;;;;;;;;
0.4290230744;;0.4305985338;0.3990168369;0.3094423939;0.1867561809;0.0752379388;;;;;;;;;;
0.4290346117;;0.4309167019;0.3996870652;0.3106809982;0.1889741536;0.0769585155;;;;;;;;;;
0.4290461489;;0.4312349384;0.4003576408;0.3119220217;0.1912117583;0.0787134176;;;;;;;;;;
0.4290576861;;0.431553243;0.4010285643;0.3131654492;0.1934683271;0.0805085482;;;;;;;;;;
0.4290692233;;0.4318716155;0.4016998362;0.3144112665;0.1957431848;0.0823500951;;;;;;;;;;
0.4290807605;;0.4321900558;0.402371457;0.3156594601;0.1980356527;0.0842442208;;;;;;;;;;
0.4290922978;;0.4325085635;0.4030434273;0.3169100174;0.2003450532;0.0861967374;;;;;;;;;;
0.429103835;;0.4328271386;0.4037157477;0.3181629269;0.2026707134;0.08821279;;;;;;;;;;
0.4291153722;;0.4331457808;0.4043884186;0.3194181778;0.2050119682;0.0902965732;;;;;;;;;;
0.4291269094;;0.4334644898;0.4050614407;0.3206757604;0.2073681649;0.0924511088;;;;;;;;;;
0.4291384466;;0.4337832655;0.4057348144;0.3219356659;0.2097386656;0.0946780979;;;;;;;;;;
0.4291499838;;0.4341021077;0.4064085403;0.3231978867;0.2121228516;0.0969778605;;;;;;;;;;
0.4291615211;;0.4344210162;0.407082619;0.3244624158;0.2145201243;0.0993493652;;;;;;;;;;
0.4291730583;;0.4347399906;0.407757051;0.3257292475;0.2169299094;0.1017903584;;;;;;;;;;
0.4291845955;;0.435059031;0.4084318369;0.326998377;0.2193516587;0.104297577;;;;;;;;;;
0.4291961327;;0.4353781369;0.4091069772;0.3282698006;0.221784852;0.1068670384;;;;;;;;;;
0.4292076699;;0.4356973083;0.4097824724;0.3295435155;0.2242289988;0.1094943865;;;;;;;;;;
0.4292192072;;0.4360165449;0.4104583231;0.33081952;0.22668364;0.1121752805;;;;;;;;;;
0.4292307444;;0.4363358465;0.4111345298;0.3320978135;0.2291483489;0.1149057975;;;;;;;;;;
0.4292422816;;0.4366552128;0.411811093;0.3333783964;0.2316227324;0.1176828255;;;;;;;;;;
0.4292538188;;0.4369746438;0.4124880134;0.33466127;0.2341064313;0.1205044252;;;;;;;;;;
0.429265356;;0.4372941391;0.4131652914;0.335946437;0.2365991208;0.1233701374;;;;;;;;;;
0.4292768933;;0.4376136985;0.4138429275;0.3372339006;0.2391005109;0.1262812177;;;;;;;;;;
0.4292884305;;0.4379333219;0.4145209223;0.3385236657;0.2416103465;0.1292407787;;;;;;;;;;
0.4292999677;;0.4382530091;0.4151992763;0.3398157376;0.2441284067;0.1322538299;;;;;;;;;;
0.4293115049;;0.4385727597;0.4158779901;0.3411101231;0.2466545047;0.1353272055;;;;;;;;;;
0.4293230421;;0.4388925737;0.4165570641;0.3424068298;0.2491884877;0.1384693792;;;;;;;;;;
0.4293345794;;0.4392124508;0.4172364988;0.3437058664;0.2517302358;0.1416901599;;;;;;;;;;
0.4293461166;;0.4395323907;0.4179162948;0.3450072425;0.2542796612;0.1450002847;;;;;;;;;;
0.4293576538;;0.4398523934;0.4185964525;0.3463109688;0.256836708;0.1484109193;;;;;;;;;;
0.429369191;;0.4401724585;0.4192769725;0.3476170569;0.2594013506;0.1519330932;;;;;;;;;;
0.4293807282;;0.4404925858;0.4199578552;0.3489255195;0.2619735939;0.1555771008;;;;;;;;;;
0.4293922654;;0.4408127752;0.4206391012;0.3502363701;0.2645534709;0.1593519049;;;;;;;;;;
0.4294038027;;0.4411330264;0.4213207109;0.3515496232;0.2671410431;0.1632645964;;;;;;;;;;
0.4294153399;;0.4414533392;0.4220026848;0.3528652942;0.2697363993;0.1673199468;;;;;;;;;;
0.4294268771;;0.4417737135;0.4226850233;0.3541833994;0.2723396546;0.1715200958;;;;;;;;;;
0.4294384143;;0.4420941489;0.4233677269;0.3555039561;0.2749509492;0.175864404;;;;;;;;;;
0.4294499515;;0.4424146453;0.4240507962;0.3568269822;0.2775704483;0.1803494904;;;;;;;;;;
0.4294614888;;0.4427352024;0.4247342314;0.3581524967;0.2801983414;0.1849694448;;;;;;;;;;
0.429473026;;0.4430558201;0.4254180331;0.3594805192;0.2828348413;0.1897161926;;;;;;;;;;
0.4294845632;;0.4433764982;0.4261022017;0.36081107;0.2854801832;0.1945799784;;;;;;;;;;
0.4294961004;;0.4436972363;0.4267867376;0.3621441705;0.2881346246;0.1995499148;;;;;;;;;;
0.4295076376;;0.4440180344;0.4274716413;0.3634798425;0.2907984447;0.2046145425;;;;;;;;;;
0.4295191749;;0.4443388922;0.4281569131;0.3648181087;0.293471944;0.2097623498;;;;;;;;;;
0.4295307121;;0.4446598094;0.4288425535;0.3661589922;0.2961554436;0.2149822083;;;;;;;;;;
0.4295422493;;0.444980786;0.4295285628;0.3675025169;0.298849284;0.2202637033;;;;;;;;;;
0.4295537865;;0.4453018215;0.4302149415;0.3688487072;0.301553826;0.2255973573;;;;;;;;;;
0.4295653237;;0.445622916;0.4309016898;0.3701975882;0.3042694498;0.230974747;;;;;;;;;;
0.429576861;;0.445944069;0.4315888082;0.3715491853;0.3069965534;0.2363885372;;;;;;;;;;
0.4295883982;;0.4462652805;0.4322762971;0.3729035246;0.3097355529;0.2418324793;;;;;;;;;;
0.4295999354;;0.4465865501;0.4329641567;0.3742606323;0.3124868821;0.2473013914;;;;;;;;;;
0.4296114726;;0.4469078778;0.4336523874;0.3756205354;0.3152509907;0.2527911388;;;;;;;;;;
0.4296230098;;0.4472292632;0.4343409896;0.376983261;0.3180283445;0.2582986432;;;;;;;;;;
0.429634547;;0.4475507061;0.4350299635;0.3783488365;0.3208194233;0.2638219083;;;;;;;;;;
0.4296460843;;0.4478722064;0.4357193094;0.3797172896;0.323624721;0.2693600614;;;;;;;;;;
0.4296576215;;0.4481937639;0.4364090277;0.3810886484;0.3264447438;0.2749133704;;;;;;;;;;
0.4296691587;;0.4485153782;0.4370991186;0.3824629408;0.3292800085;0.2804832361;;;;;;;;;;
0.4296806959;;0.4488370492;0.4377895824;0.3838401952;0.3321310413;0.2860721238;;;;;;;;;;
0.4296922331;;0.4491587767;0.4384804193;0.38522044;0.3349983766;0.2916834341;;;;;;;;;;
0.4297037704;;0.4494805605;0.4391716296;0.3866037034;0.3378825544;0.2973212993;;;;;;;;;;
0.4297153076;;0.4498024003;0.4398632136;0.3879900138;0.340784119;0.3029903202;;;;;;;;;;
0.4297268448;;0.4501242959;0.4405551714;0.3893793996;0.3437036165;0.3086952658;;;;;;;;;;
0.429738382;;0.4504462471;0.4412475032;0.3907718888;0.3466415925;0.3144407534;;;;;;;;;;
0.4297499192;;0.4507682538;0.4419402093;0.3921675097;0.3495985909;0.3202309466;;;;;;;;;;
0.4297614565;;0.4510903156;0.4426332898;0.39356629;0.3525751496;0.3260692705;;;;;;;;;;
0.4297729937;;0.4514124324;0.4433267449;0.3949682572;0.3555717996;0.3319582002;;;;;;;;;;
0.4297845309;;0.4517346039;0.4440205748;0.3963734386;0.3585890616;0.3378991012;;;;;0.4507682538;0.4510903156;0.4514124324;0.4517346039;0.45205683;0.4523791104
0.4297960681;;0.45205683;0.4447147795;0.3977818612;0.3616274438;0.343892148;;;;;0.4419402093;0.4426332898;0.4433267449;0.4440205748;0.4447147795;0.4454093593
0.4298076053;;0.4523791104;0.4454093593;0.3991935515;0.3646874388;0.3499363084;;;;;0.3921675097;0.39356629;0.3949682572;0.3963734386;0.3977818612;0.3991935515
0.4298191426;;0.4527014449;0.4461043141;0.4006085355;0.3677695208;0.3560293936;;;;;0.3495985909;0.3525751496;0.3555717996;0.3585890616;0.3616274438;0.3646874388
0.4298306798;;0.4530238333;0.4467996442;0.4020268388;0.3708741437;0.3621681801;;;;;0.3202309466;0.3260692705;0.3319582002;0.3378991012;0.343892148;0.3499363084
0.429842217;;0.4533462753;0.4474953496;0.4034484864;0.3740017379;0.3683485717;;;;;;;;;;
0.4298537542;;0.4536687708;0.4481914304;0.4048735026;0.3771527075;0.3745658113;;;;;;;;;;
0.4298652914;;0.4539913195;0.4488878866;0.4063019112;0.3803274278;0.3808147391;;;;;;;;;;
0.4298768286;;0.4543139212;0.4495847182;0.4077337352;0.3835262435;0.3870900839;;;;;;;;;;
0.4298883659;;0.4546365757;0.4502819253;0.409168997;0.3867494659;0.3933867716;;;;;;;;;;
0.4298999031;;0.4549592828;0.4509795079;0.410607718;0.3899973706;0.3997002478;;;;;;;;;;
0.4299114403;;0.4552820423;0.4516774659;0.4120499188;0.3932701952;0.4060267996;;;;;;;;;;
0.4299229775;;0.4556048538;0.4523757994;0.4134956192;0.3965681383;0.4123638616;;;;;;;;;;
0.4299345147;;0.4559277174;0.4530745083;0.414944838;0.3998913576;0.4187102718;;;;;;;;;;
0.429946052;;0.4562506326;0.4537735925;0.4163975931;0.4032399672;0.425066456;;;;;;;;;;
0.4299575892;;0.4565735993;0.454473052;0.4178539011;0.4066140377;0.4314345415;;;;;;;;;;
0.4299691264;;0.4568966173;0.4551728867;0.4193137779;0.4100135949;0.4378183535;;;;;;;;;;
0.4299806636;;0.4572196863;0.4558730963;0.4207772381;0.4134386188;0.4442232876;;;;;;;;;;
0.4299922008;;0.4575428062;0.4565736809;0.4222442951;0.4168890424;0.4506560536;;;;;;;;;;
0.4300037381;;0.4578659766;0.4572746403;0.4237149611;0.420364752;0.4571243105;;;;;;;;;;
0.4300152753;;0.4581891975;0.4579759743;0.4251892472;0.4238655874;0.4636361883;;;;;;;;;;
0.4300268125;;0.4585124686;0.4586776827;0.4266671631;0.4273913413;0.4701997456;;;;;;;;;;
0.4300383497;;0.4588357896;0.4593797653;0.4281487173;0.4309417595;0.4768223913;;;;;;;;;;
0.4300498869;;0.4591591603;0.4600822219;0.4296339168;0.4345165418;0.4835103513;;;;;;;;;;
0.4300614242;;0.4594825806;0.4607850522;0.4311227673;0.4381153434;0.4902682188;;;;;;;;;;
0.4300729614;;0.4598060501;0.4614882561;0.4326152732;0.4417377748;0.4970986273;;;;;;;;;;
0.4300844986;;0.4601295688;0.4621918331;0.4341114373;0.4453834035;0.5040021195;;;;;;;;;;
0.4300960358;;0.4604531363;0.4628957831;0.435611261;0.4490517548;0.5109772136;;;;;;;;;;
0.430107573;;0.4607767524;0.4636001057;0.4371147441;0.4527423143;0.5180206862;;;;;;;;;;
0.4301191103;;0.461100417;0.4643048006;0.438621885;0.4564545294;0.525128025;;;;;;;;;;
0.4301306475;;0.4614241298;0.4650098674;0.4401326806;0.4601878095;0.5322939998;;;;;;;;;;
0.4301421847;;0.4617478905;0.4657153057;0.441647126;0.46394153;0.5395133309;;;;;;;;;;
0.4301537219;;0.462071699;0.4664211152;0.4431652148;0.4677150329;0.5467813101;;;;;;;;;;
0.4301652591;;0.4623955551;0.4671272954;0.4446869392;0.4715076304;0.55409435;;;;;;;;;;
0.4301767963;;0.4627194584;0.4678338459;0.4462122896;0.4753186048;0.5614503451;;;;;0.4559277174;0.4562506326;0.4565735993;0.4568966173;0.4572196863;0.4575428062
0.4301883336;;0.4630434089;0.4685407663;0.4477412546;0.4791472118;0.5688488471;;;;;0.4530745083;0.4537735925;0.454473052;0.4551728867;0.4558730963;0.4565736809
0.4301998708;;0.4633674063;0.469248056;0.4492738213;0.4829926836;0.5762910149;;;;;0.414944838;0.4163975931;0.4178539011;0.4193137779;0.4207772381;0.4222442951
0.430211408;;0.4636914503;0.4699557146;0.4508099753;0.4868542295;0.5837793144;;;;;0.3998913576;0.4032399672;0.4066140377;0.4100135949;0.4134386188;0.4168890424
0.4302229452;;0.4640155407;0.4706637415;0.4523497002;0.4907310385;0.5913170534;;;;;0.4187102718;0.425066456;0.4314345415;0.4378183535;0.4442232876;0.4506560536
0.4302344824;;0.4643396774;0.4713721362;0.4538929782;0.4946222815;0.5989077872;;;;;;;;;;
0.4302460197;;0.4646638601;0.4720808982;0.4554397895;0.4985271131;0.6065546581;;;;;;;;;;
0.4302575569;;0.4649880885;0.4727900268;0.456990113;0.5024446741;0.6142597578;;;;;;;;;;
0.4302690941;;0.4653123625;0.4734995215;0.4585439256;0.5063740917;0.6220235462;;;;;;;;;;
0.4302806313;;0.4656366818;0.4742093817;0.4601012026;0.5103144824;0.6298444289;;;;;;;;;;
0.4302921685;;0.4659610463;0.4749196066;0.4616619177;0.5142649538;0.6377184919;;;;;;;;;;
0.4303037058;;0.4662854556;0.4756301956;0.4632260427;0.5182246051;0.6456393997;;;;;;;;;;
0.430315243;;0.4666099097;0.476341148;0.464793548;0.5221925285;0.6535984796;;;;;;;;;;
0.4303267802;;0.4669344081;0.4770524632;0.4663644022;0.5261678103;0.6615849612;;;;;;;;;;
0.4303383174;;0.4672589508;0.4777641403;0.4679385721;0.5301495317;0.6695863388;;;;;;;;;;
0.4303498546;;0.4675835375;0.4784761787;0.4695160231;0.5341367708;0.6775888395;;;;;;;;;;
0.4303613919;;0.467908168;0.4791885774;0.471096719;0.538128601;0.6855779136;;;;;;;;;;
0.4303729291;;0.468232842;0.4799013358;0.4726806216;0.5421240933;0.6935387831;;;;;;;;;;
0.4303844663;;0.4685575594;0.480614453;0.4742676917;0.5461223162;0.7014569683;;;;;;;;;;
0.4303960035;;0.4688823199;0.4813279282;0.4758578881;0.5501223361;0.7093187596;;;;;;;;;;
0.4304075407;;0.4692071233;0.4820417604;0.4774511681;0.5541232167;0.7171116247;;;;;;;;;;
0.4304190779;;0.4695319693;0.4827559488;0.4790474877;0.55812402;0.7248245405;;;;;;;;;;
0.4304306152;;0.4698568579;0.4834704924;0.4806468012;0.5621238064;0.7324482046;;;;;;;;;;
0.4304421524;;0.4701817886;0.4841853904;0.4822490615;0.5661216348;0.7399751312;;;;;;;;;;
0.4304536896;;0.4705067614;0.4849006417;0.4838542202;0.570116562;0.7473996154;;;;;;;;;;
0.4304652268;;0.4708317759;0.4856162453;0.4854622273;0.5741076429;0.7547176056;;;;;;;;;;
0.430476764;;0.471156832;0.4863322003;0.4870730316;0.5780939322;0.761926475;;;;;;;;;;
0.4304883013;;0.4714819294;0.4870485056;0.4886865805;0.582074483;0.7690247075;;;;;;;;;;
0.4304998385;;0.471807068;0.4877651602;0.4903028201;0.5860483477;0.7760115511;;;;0.4578659766;0.4581891975;0.4585124686;0.4588357896;0.4591591603;0.4594825806;0.4598060501
0.4305113757;;0.4721322474;0.4884821628;0.4919216952;0.5900145785;0.7828866641;;;;0.4572746403;0.4579759743;0.4586776827;0.4593797653;0.4600822219;0.4607850522;0.4614882561
0.4305229129;;0.4724574675;0.4891995126;0.4935431496;0.5939722287;0.7896497821;;;;0.4237149611;0.4251892472;0.4266671631;0.4281487173;0.4296339168;0.4311227673;0.4326152732
0.4305344501;;0.4727827281;0.4899172082;0.4951671257;0.5979203533;0.7963004309;;;;0.420364752;0.4238655874;0.4273913413;0.4309417595;0.4345165418;0.4381153434;0.4417377748
0.4305459874;;0.4731080289;0.4906352486;0.4967935649;0.6018580089;0.8028376985;;;;0.4571243105;0.4636361883;0.4701997456;0.4768223913;0.4835103513;0.4902682188;0.4970986273
0.4305575246;;0.4734333696;0.4913536326;0.4984224075;0.6057842567;0.8092601189;;;;;;;;;;
0.4305690618;;0.4737587502;0.4920723589;0.5000535927;0.6096981634;0.8155656248;;;;;;;;;;
0.430580599;;0.4740841703;0.4927914263;0.5016870588;0.6135988027;0.8217515917;;;;;;;;;;
0.4305921362;;0.4744096297;0.4935108337;0.5033227432;0.6174852575;0.8278149603;;;;;;;;;;
0.4306036735;;0.4747351282;0.4942305796;0.5049605822;0.6213566219;0.8337524233;;;;;;;;;;
0.4306152107;;0.4750606657;0.4949506627;0.5066005115;0.6252120039;0.8395606541;;;;;;;;;;
0.4306267479;;0.4753862417;0.4956710819;0.5082424659;0.6290505285;0.8452365468;;;;;;;;;;
0.4306382851;;0.4757118562;0.4963918356;0.5098863794;0.6328713393;0.8507774353;;;;;;;;;;
0.4306498223;;0.476037509;0.4971129225;0.5115321853;0.6366736024;0.8561812853;;;;;;;;;;
0.4306613595;;0.4763631997;0.4978343413;0.5131798166;0.6404565096;0.8614468192;;;;;;;;;;
0.4306728968;;0.4766889281;0.4985560904;0.5148292052;0.644219282;0.8665735555;;;;;;;;;;
0.430684434;;0.4770146941;0.4992781685;0.5164802828;0.647961172;0.871561745;;;;;;;;;;
0.4306959712;;0.4773404974;0.500000574;0.5181329805;0.6516814679;0.8764122417;;;;;;;;;;
0.4307075084;;0.4776663378;0.5007233054;0.5197872291;0.6553794974;0.8811262871;;;;;;;;;;
0.4307190456;;0.4779922151;0.5014463613;0.5214429589;0.659054631;0.8857052465;;;;;;;;;;
0.4307305829;;0.478318129;0.50216974;0.5231001;0.6627062843;0.8901503236;;;;;;;;;;
0.4307421201;;0.4786440793;0.50289344;0.524758582;0.6663339222;0.8944623123;;;;;;;;;;
0.4307536573;;0.4789700658;0.5036174596;0.5264183345;0.6699370625;0.8986414196;;;;;;;;;;
0.4307651945;;0.4792960883;0.5043417973;0.5280792871;0.6735152777;0.9026871542;;;;;;;;;;
0.4307767317;;0.4796221465;0.5050664513;0.5297413689;0.6770681979;0.9065983557;;;;;;;;;;
0.430788269;;0.4799482402;0.50579142;0.5314045091;0.6805955134;0.9103733432;;;;;;;;;;
0.4307998062;;0.4802743692;0.5065167018;0.533068637;0.6840969773;0.9140101803;;;;;;;;;;
0.4308113434;;0.4806005332;0.5072422948;0.5347336821;0.6875724068;0.9175070237;;;;;;;;;;
0.4308228806;;0.4809267322;0.5079681972;0.5363995735;0.6910216837;0.9208625198;;;;;;;;;;
0.4308344178;;0.4812529657;0.5086944074;0.5380662409;0.6944447563;0.9240762306;;;;;;;;;;
0.4308459551;;0.4815792336;0.5094209235;0.539733614;0.6978416404;0.9271490275;;;;;;;;;;
0.4308574923;;0.4819055357;0.5101477437;0.541401623;0.7012124185;0.9300833825;;;;;;;;;;
0.4308690295;;0.4822318717;0.5108748661;0.543070198;0.7045572397;0.9328835596;;;;;;;;;;
0.4308805667;;0.4825582414;0.5116022887;0.5447392696;0.7078763181;0.935555672;;;;;;;;;;
0.4308921039;;0.4828846446;0.5123300099;0.5464087691;0.7111699331;0.9381075978;;;;;;;;;;
0.4309036411;;0.4832110811;0.5130580274;0.5480786278;0.7144384267;0.9405487434;;;;;;;;;;
0.4309151784;;0.4835375506;0.5137863396;0.5497487778;0.7176822015;0.9428896857;;;;;;;;;;
0.4309267156;;0.4838640529;0.5145149442;0.5514191515;0.7209017163;0.9451417008;;;;;;;;;;
0.4309382528;;0.4841905878;0.5152438393;0.5530896819;0.724097486;0.9473162796;;;;;;;;;;
0.43094979;;0.484517155;0.515973023;0.5547603029;0.7272700768;0.9494245789;;;;;;;;;;
